smiles,logK1,metal_type,n_atoms,n_dative_bonds,donor_elements,n_measurements
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Mn+2]<-N1([H])[H],3.73,Mn,8,2,N+O,1
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Ni+2]<-N1([H])[H],5.81,Ni,8,2,N+O,1
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[U+2]<-N1([H])[H],6.93,U,8,2,N+O,1
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Y+3]<-N1([H])[H],5.71,Y,8,2,N+O,1
[H]C([H])([H])C([H])([H])C1([H])C(=O)[O-]->[Zn+2]<-N1([H])[H],5.03,Zn,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ba+2]<-[O-]C1=O,2.25,Ba,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ca+2]<-[O-]C1=O,2.42,Ca,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cd+2]<-N1([H])[H],4.16,Cd,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cd+2]<-[O-]C1=O,3.44,Cd,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ce+3]<-[O-]C1=O,4.98,Ce,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Co+2]<-N1([H])[H],4.55,Co,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Co+2]<-[O-]C1=O,2.8,Co,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cu+2]<-N1([H])[H],8.71,Cu,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Cu+2]<-[O-]C1=O,5.38,Cu,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Dy+3]<-[O-]C1=O,5.58,Dy,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Er+3]<-[O-]C1=O,5.53,Er,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Eu+3]<-[O-]C1=O,5.46,Eu,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Fe+2]<-N1([H])[H],4.09,Fe,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Fe+3]<-N1([H])[H],11.22,Fe,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Fe+3]<-[O-]C1=O,9.08,Fe,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Gd+3]<-[O-]C1=O,5.46,Gd,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Hg+2]<-N1([H])[H],9.49,Hg,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ho+3]<-[O-]C1=O,5.53,Ho,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[La+3]<-[O-]C1=O,4.84,La,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Lu+3]<-[O-]C1=O,5.52,Lu,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Mg+2]<-[O-]C1=O,2.45,Mg,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Nd+3]<-[O-]C1=O,5.2,Nd,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ni+2]<-N1([H])[H],5.71,Ni,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Ni+2]<-[O-]C1=O,2.85,Ni,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Pr+3]<-[O-]C1=O,5.14,Pr,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Sm+3]<-[O-]C1=O,5.39,Sm,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Sr+2]<-[O-]C1=O,2.23,Sr,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Tb+3]<-[O-]C1=O,5.55,Tb,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Tm+3]<-[O-]C1=O,5.53,Tm,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[U+2]<-N1([H])[H],8.17,U,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[U+2]<-[O-]C1=O,6.83,U,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Y+3]<-[O-]C1=O,5.44,Y,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Yb+3]<-[O-]C1=O,5.56,Yb,10,2,O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Zn+2]<-N1([H])[H],5.11,Zn,8,2,N+O,1
[H]C([H])([H])C1(C([H])([H])[H])C(=O)[O-]->[Zn+2]<-[O-]C1=O,3.02,Zn,10,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ag+]<-N1([H])[H],4.19,Ag,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ba+2]<-[O-]C1=O,2.32,Ba,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ca+2]<-N1([H])[H],1.3,Ca,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ca+2]<-[O-]C1=O,2.55,Ca,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cd+2]<-N1([H])[H],4.8,Cd,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cd+2]<-[O-]C1=O,3.48,Cd,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ce+3]<-[O-]C1=O,5.26,Ce,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Co+2]<-N1([H])[H],4.98,Co,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Co+2]<-[O-]C1=O,3.35,Co,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cr+3]<-N1([H])[H],9.71,Cr,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cr+3]<-[O-]C1=O,8.6,Cr,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cu+2]<-N1([H])[H],8.56,Cu,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Cu+2]<-[O-]C1=O,5.71,Cu,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Dy+3]<-[O-]C1=O,5.86,Dy,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Er+3]<-[O-]C1=O,5.86,Er,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Eu+3]<-[O-]C1=O,5.78,Eu,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Fe+2]<-N1([H])[H],3.64,Fe,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Fe+3]<-N1([H])[H],11.29,Fe,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Fe+3]<-[O-]C1=O,8.99,Fe,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Gd+3]<-[O-]C1=O,5.7,Gd,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ho+3]<-[O-]C1=O,5.8,Ho,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[La+3]<-N1([H])[H],4.45,La,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[La+3]<-[O-]C1=O,4.83,La,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Lu+3]<-[O-]C1=O,5.85,Lu,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Mg+2]<-N1([H])[H],1.96,Mg,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Mg+2]<-[O-]C1=O,2.63,Mg,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Mn+2]<-N1([H])[H],3.05,Mn,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Nd+3]<-[O-]C1=O,5.25,Nd,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ni+2]<-N1([H])[H],5.98,Ni,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Ni+2]<-[O-]C1=O,3.52,Ni,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Pb+2]<-N1([H])[H],4.86,Pb,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Pr+3]<-[O-]C1=O,5.28,Pr,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Sc+3]<-N1([H])[H],8.37,Sc,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Sm+3]<-[O-]C1=O,5.6,Sm,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Sr+2]<-N1([H])[H],0.73,Sr,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Sr+2]<-[O-]C1=O,2.33,Sr,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Tb+3]<-[O-]C1=O,5.81,Tb,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Th+4]<-N1([H])[H],9.84,Th,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Tm+3]<-[O-]C1=O,5.86,Tm,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[U+2]<-N1([H])[H],8.26,U,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[U+2]<-[O-]C1=O,6.84,U,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Y+3]<-N1([H])[H],5.88,Y,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Y+3]<-[O-]C1=O,5.56,Y,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Yb+3]<-[O-]C1=O,5.85,Yb,9,2,O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Zn+2]<-N1([H])[H],5.34,Zn,7,2,N+O,1
[H]C([H])([H])C1([H])C(=O)[O-]->[Zn+2]<-[O-]C1=O,3.4,Zn,9,2,O,1
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Co+2]<-N1([H])[H],5.21,Co,7,2,N,2
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Cu+2]<-N1([H])[H],10.865,Cu,7,2,N,2
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Mn+2]<-N1([H])[H],2.79,Mn,7,2,N,2
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Ni+2]<-N1([H])[H],7.295,Ni,7,2,N,2
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Pb+2]<-N1([H])[H],5.4,Pb,7,2,N,2
[H]C([H])([H])C1([H])C([H])(C([H])([H])[H])N([H])([H])->[Zn+2]<-N1([H])[H],5.695,Zn,7,2,N,2
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Ag+]<-N1([H])[H],5.52,Ag,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Cd+2]<-N1([H])[H],5.42,Cd,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Co+2]<-N1([H])[H],6.41,Co,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Cu+2]<-N1([H])[H],10.58,Cu,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Ni+2]<-N1([H])[H],7.37,Ni,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Pb+2]<-N1([H])[H],5.06,Pb,6,2,N,1
[H]C([H])([H])C1([H])C([H])([H])N([H])([H])->[Zn+2]<-N1([H])[H],5.8,Zn,6,2,N,1
[H]C([H])([H])C1=O->[Ca+2]<-[O-]C1=O,1.2,Ca,7,2,O,1
[H]C([H])([H])C1=O->[Cd+2]<-[O-]C1=O,1.39,Cd,7,2,O,1
[H]C([H])([H])C1=O->[Cu+2]<-[O-]C1=O,2.14,Cu,7,2,O,1
[H]C([H])([H])C1=O->[Fe+3]<-[O-]C1=O,5.75,Fe,7,2,O,1
[H]C([H])([H])C1=O->[Mg+2]<-[O-]C1=O,1.55,Mg,7,2,O,1
[H]C([H])([H])C1=O->[Mn+2]<-[O-]C1=O,1.91,Mn,7,2,O,1
[H]C([H])([H])C1=O->[Ni+2]<-[O-]C1=O,1.68,Ni,7,2,O,1
[H]C([H])([H])C1=O->[Pb+2]<-[O-]C1=O,2.18,Pb,7,2,O,1
[H]C([H])([H])C1=O->[Sr+2]<-[O-]C1=O,1.02,Sr,7,2,O,1
[H]C([H])([H])C1=O->[U+2]<-[O-]C1=O,2.67,U,7,2,O,1
[H]C([H])([H])C1=O->[Zn+2]<-[O-]C1=O,1.91,Zn,7,2,O,1
[H]C([H])([H])N1([H])->[Ag+]<-[O-]C(=O)C1([H])[H],3.3,Ag,7,2,N+O,1
[H]C([H])([H])N1([H])->[Cd+2]<-[O-]C(=O)C1([H])[H],4.04,Cd,7,2,N+O,1
[H]C([H])([H])N1([H])->[Co+2]<-[O-]C(=O)C1([H])[H],4.52,Co,7,2,N+O,1
[H]C([H])([H])N1([H])->[Cu+2]<-[O-]C(=O)C1([H])[H],8.27,Cu,7,2,N+O,1
[H]C([H])([H])N1([H])->[Fe+2]<-[O-]C(=O)C1([H])[H],4.13,Fe,7,2,N+O,1
[H]C([H])([H])N1([H])->[Fe+3]<-[O-]C(=O)C1([H])[H],10.62,Fe,7,2,N+O,1
[H]C([H])([H])N1([H])->[Ni+2]<-[O-]C(=O)C1([H])[H],5.83,Ni,7,2,N+O,1
[H]C([H])([H])N1([H])->[Pb+2]<-[O-]C(=O)C1([H])[H],4.82,Pb,7,2,N+O,1
[H]C([H])([H])N1([H])->[Zn+2]<-[O-]C(=O)C1([H])[H],4.97,Zn,7,2,N+O,1
[H]C([H])([H])O1->[Ca+2]<-[O-]C(=O)C1([H])[H],1.12,Ca,7,2,O,1
[H]C([H])([H])O1->[Ce+3]<-[O-]C(=O)C1([H])[H],2.73,Ce,7,2,O,1
[H]C([H])([H])O1->[Co+2]<-[O-]C(=O)C1([H])[H],1.92,Co,7,2,O,1
[H]C([H])([H])O1->[Cu+2]<-[O-]C(=O)C1([H])[H],2.52,Cu,7,2,O,1
[H]C([H])([H])O1->[Dy+3]<-[O-]C(=O)C1([H])[H],2.72,Dy,7,2,O,1
[H]C([H])([H])O1->[Er+3]<-[O-]C(=O)C1([H])[H],2.75,Er,7,2,O,1
[H]C([H])([H])O1->[Eu+3]<-[O-]C(=O)C1([H])[H],2.79,Eu,7,2,O,1
[H]C([H])([H])O1->[Gd+3]<-[O-]C(=O)C1([H])[H],2.73,Gd,7,2,O,1
[H]C([H])([H])O1->[Ho+3]<-[O-]C(=O)C1([H])[H],2.74,Ho,7,2,O,1
[H]C([H])([H])O1->[La+3]<-[O-]C(=O)C1([H])[H],2.7,La,7,2,O,1
[H]C([H])([H])O1->[Lu+3]<-[O-]C(=O)C1([H])[H],2.76,Lu,7,2,O,1
[H]C([H])([H])O1->[Nd+3]<-[O-]C(=O)C1([H])[H],2.73,Nd,7,2,O,1
[H]C([H])([H])O1->[Ni+2]<-[O-]C(=O)C1([H])[H],2.04,Ni,7,2,O,1
[H]C([H])([H])O1->[Pd+2]<-[O-]C(=O)C1([H])[H],4.21,Pd,7,2,O,1
[H]C([H])([H])O1->[Pr+3]<-[O-]C(=O)C1([H])[H],2.74,Pr,7,2,O,1
[H]C([H])([H])O1->[Sm+3]<-[O-]C(=O)C1([H])[H],2.8,Sm,7,2,O,1
[H]C([H])([H])O1->[Tb+3]<-[O-]C(=O)C1([H])[H],2.72,Tb,7,2,O,1
[H]C([H])([H])O1->[Tm+3]<-[O-]C(=O)C1([H])[H],2.75,Tm,7,2,O,1
[H]C([H])([H])O1->[Y+3]<-[O-]C(=O)C1([H])[H],2.67,Y,7,2,O,1
[H]C([H])([H])O1->[Yb+3]<-[O-]C(=O)C1([H])[H],2.75,Yb,7,2,O,1
[H]C([H])=C1C(=O)[O-]->[Ca+2]<-[O-]C(=O)C1([H])[H],2.24,Ca,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Cd+2]<-[O-]C(=O)C1([H])[H],3.07,Cd,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Ce+3]<-[O-]C(=O)C1([H])[H],4.49,Ce,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Co+2]<-[O-]C(=O)C1([H])[H],2.26,Co,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Cu+2]<-[O-]C(=O)C1([H])[H],3.89,Cu,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Dy+3]<-[O-]C(=O)C1([H])[H],4.65,Dy,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Er+3]<-[O-]C(=O)C1([H])[H],4.76,Er,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Eu+3]<-[O-]C(=O)C1([H])[H],4.93,Eu,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Gd+3]<-[O-]C(=O)C1([H])[H],4.78,Gd,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Ho+3]<-[O-]C(=O)C1([H])[H],4.51,Ho,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[La+3]<-[O-]C(=O)C1([H])[H],4.32,La,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Lu+3]<-[O-]C(=O)C1([H])[H],4.58,Lu,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Mn+2]<-[O-]C(=O)C1([H])[H],2.35,Mn,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Nd+3]<-[O-]C(=O)C1([H])[H],4.69,Nd,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Ni+2]<-[O-]C(=O)C1([H])[H],2.65,Ni,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Pb+2]<-[O-]C(=O)C1([H])[H],3.71,Pb,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Pr+3]<-[O-]C(=O)C1([H])[H],4.68,Pr,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Sc+3]<-[O-]C(=O)C1([H])[H],6.41,Sc,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Sm+3]<-[O-]C(=O)C1([H])[H],4.81,Sm,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Sr+2]<-[O-]C(=O)C1([H])[H],2.0,Sr,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Tb+3]<-[O-]C(=O)C1([H])[H],4.76,Tb,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Tm+3]<-[O-]C(=O)C1([H])[H],4.39,Tm,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[U+2]<-[O-]C(=O)C1([H])[H],5.68,U,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[V+2]<-[O-]C(=O)C1([H])[H],4.81,V,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Y+3]<-[O-]C(=O)C1([H])[H],4.61,Y,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Yb+3]<-[O-]C(=O)C1([H])[H],4.48,Yb,10,2,O,1
[H]C([H])=C1C(=O)[O-]->[Zn+2]<-[O-]C(=O)C1([H])[H],2.69,Zn,10,2,O,1
[H]C1([H])C(=O)[O-]->[Ag+]<-N([H])([H])C1([H])[H],3.82,Ag,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Ag+]<-N1([H])[H],3.84,Ag,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Al+3]<-[O-]C1=O,7.56,Al,8,2,O,1
[H]C1([H])C(=O)[O-]->[Ba+2]<-[O-]C1=O,2.24,Ba,8,2,O,1
[H]C1([H])C(=O)[O-]->[Ca+2]<-N([H])([H])C1([H])[H],2.15,Ca,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Ca+2]<-N1([H])[H],1.42,Ca,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Ca+2]<-[O-]C1=O,2.53,Ca,8,2,O,1
[H]C1([H])C(=O)[O-]->[Cd+2]<-N1([H])[H],4.69,Cd,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cd+2]<-[O-]C1=O,3.32,Cd,8,2,O,1
[H]C1([H])C(=O)[O-]->[Ce+3]<-[O-]C1=O,5.23,Ce,8,2,O,1
[H]C1([H])C(=O)[O-]->[Co+2]<-N([H])([H])C1([H])[H],4.06,Co,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Co+2]<-N1([H])[H],5.25,Co,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Co+2]<-[O-]C1=O,3.78,Co,8,2,O,1
[H]C1([H])C(=O)[O-]->[Cr+2]<-N([H])([H])C1([H])[H],4.5,Cr,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cr+2]<-N1([H])[H],4.82,Cr,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cr+2]<-[O-]C1=O,4.81,Cr,8,2,O,1
[H]C1([H])C(=O)[O-]->[Cr+3]<-N([H])([H])C1([H])[H],10.36,Cr,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cr+3]<-N1([H])[H],9.21,Cr,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cr+3]<-[O-]C1=O,7.79,Cr,8,2,O,1
[H]C1([H])C(=O)[O-]->[Cu+2]<-N([H])([H])C1([H])[H],7.48,Cu,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cu+2]<-N1([H])[H],8.57,Cu,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Cu+2]<-[O-]C1=O,6.02,Cu,8,2,O,1
[H]C1([H])C(=O)[O-]->[Dy+3]<-[O-]C1=O,5.76,Dy,8,2,O,1
[H]C1([H])C(=O)[O-]->[Er+3]<-[O-]C1=O,5.7,Er,8,2,O,1
[H]C1([H])C(=O)[O-]->[Eu+3]<-[O-]C1=O,5.52,Eu,8,2,O,1
[H]C1([H])C(=O)[O-]->[Fe+2]<-N1([H])[H],4.42,Fe,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Fe+2]<-[O-]C1=O,3.43,Fe,8,2,O,1
[H]C1([H])C(=O)[O-]->[Fe+3]<-[O-]C1=O,9.43,Fe,8,2,O,1
[H]C1([H])C(=O)[O-]->[Gd+3]<-[O-]C1=O,5.62,Gd,8,2,O,1
[H]C1([H])C(=O)[O-]->[Ho+3]<-[O-]C1=O,5.71,Ho,8,2,O,1
[H]C1([H])C(=O)[O-]->[La+3]<-N1([H])[H],3.84,La,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[La+3]<-[O-]C1=O,5.16,La,8,2,O,1
[H]C1([H])C(=O)[O-]->[Lu+3]<-[O-]C1=O,5.87,Lu,8,2,O,1
[H]C1([H])C(=O)[O-]->[Mg+2]<-N([H])([H])C1([H])[H],2.02,Mg,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Mg+2]<-N1([H])[H],2.34,Mg,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Mg+2]<-[O-]C1=O,2.85,Mg,8,2,O,1
[H]C1([H])C(=O)[O-]->[Mn+2]<-N([H])([H])C1([H])[H],3.15,Mn,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Mn+2]<-N1([H])[H],3.19,Mn,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Mn+2]<-[O-]C1=O,3.42,Mn,8,2,O,1
[H]C1([H])C(=O)[O-]->[Nd+3]<-[O-]C1=O,5.44,Nd,8,2,O,1
[H]C1([H])C(=O)[O-]->[Ni+2]<-N([H])([H])C1([H])[H],5.09,Ni,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Ni+2]<-N1([H])[H],6.23,Ni,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Ni+2]<-[O-]C1=O,4.33,Ni,8,2,O,1
[H]C1([H])C(=O)[O-]->[Pb+2]<-N1([H])[H],5.49,Pb,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Pb+2]<-[O-]C1=O,3.87,Pb,8,2,O,1
[H]C1([H])C(=O)[O-]->[Pr+3]<-[O-]C1=O,5.56,Pr,8,2,O,1
[H]C1([H])C(=O)[O-]->[Pu+2]<-[O-]C1=O,6.06,Pu,8,2,O,1
[H]C1([H])C(=O)[O-]->[Sc+3]<-N1([H])[H],8.18,Sc,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Sc+3]<-[O-]C1=O,7.92,Sc,8,2,O,1
[H]C1([H])C(=O)[O-]->[Sm+3]<-[O-]C1=O,5.68,Sm,8,2,O,1
[H]C1([H])C(=O)[O-]->[Sr+2]<-N1([H])[H],0.93,Sr,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Sr+2]<-[O-]C1=O,2.27,Sr,8,2,O,1
[H]C1([H])C(=O)[O-]->[Tb+3]<-[O-]C1=O,5.73,Tb,8,2,O,1
[H]C1([H])C(=O)[O-]->[Th+4]<-N1([H])[H],10.38,Th,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Th+4]<-[O-]C1=O,9.98,Th,8,2,O,1
[H]C1([H])C(=O)[O-]->[Tm+3]<-[O-]C1=O,5.73,Tm,8,2,O,1
[H]C1([H])C(=O)[O-]->[U+2]<-N([H])([H])C1([H])[H],8.38,U,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[U+2]<-N1([H])[H],8.03,U,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[U+2]<-[O-]C1=O,6.48,U,8,2,O,1
[H]C1([H])C(=O)[O-]->[V+2]<-N([H])([H])C1([H])[H],8.34,V,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[V+2]<-N1([H])[H],6.66,V,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[V+2]<-[O-]C1=O,6.75,V,8,2,O,1
[H]C1([H])C(=O)[O-]->[Y+3]<-[O-]C1=O,5.75,Y,8,2,O,1
[H]C1([H])C(=O)[O-]->[Yb+3]<-[O-]C1=O,5.8,Yb,8,2,O,1
[H]C1([H])C(=O)[O-]->[Zn+2]<-N([H])([H])C1([H])[H],4.6,Zn,7,2,N+O,1
[H]C1([H])C(=O)[O-]->[Zn+2]<-N1([H])[H],5.54,Zn,6,2,N+O,1
[H]C1([H])C(=O)[O-]->[Zn+2]<-[O-]C1=O,3.74,Zn,8,2,O,1
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Co+2]<-[O-]C2=O)C1([H])[H],2.82,Co,12,2,O,1
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Cu+2]<-[O-]C2=O)C1([H])[H],5.52,Cu,12,2,O,1
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Dy+3]<-[O-]C2=O)C1([H])[H],5.64,Dy,12,2,O,1
[H]C1([H])C([H])([H])C([H])([H])C2(C(=O)[O-]->[Er+3]<-[O-]C2=O)C1([H])[H],5.59,Er,12,2,O,1
